session_id,model_type,turn_count,therapist_turns,patient_turns,word_count,char_count,parsing_status,num_missing_act_fm,num_missing_tes,act_fm_consistent_aware,act_fm_consistent_engaged,act_fm_consistent_open,act_fm_consistent_stance,act_fm_inconsistent_aware,act_fm_inconsistent_engaged,act_fm_inconsistent_open,act_fm_inconsistent_stance,act_fm_total_consistency,act_fm_total_inconsistency,tes_total_empathy_mean,act_fm_item_1,act_fm_item_10,act_fm_item_11,act_fm_item_12,act_fm_item_13,act_fm_item_14,act_fm_item_15,act_fm_item_16,act_fm_item_17,act_fm_item_18,act_fm_item_19,act_fm_item_2,act_fm_item_20,act_fm_item_21,act_fm_item_22,act_fm_item_23,act_fm_item_24,act_fm_item_25,act_fm_item_3,act_fm_item_4,act_fm_item_5,act_fm_item_6,act_fm_item_7,act_fm_item_8,act_fm_item_9,tes_item_1,tes_item_2,tes_item_3,tes_item_4,tes_item_5,tes_item_6,tes_item_7,tes_item_8,tes_item_9
10,orpo_no_COT,51,25,26,3546,19315,OK,0,0,5,6,6,6.0,2,0,1,3,23.0,6,4.555555555555555,2,2,1,0,0,2,2,1,1,0,1,2,2,2,2,0,0,0,2,2,1,1,1,2,2,5,4,4,5,5,5,5,4,4
110,orpo_no_COT,51,25,26,3312,18420,OK,0,0,5,4,7,6.0,1,0,2,3,22.0,6,4.777777777777778,2,2,1,0,1,2,2,1,1,0,0,2,2,1,1,0,0,0,2,2,1,1,1,2,3,5,4,5,5,5,5,5,4,5
111,orpo_no_COT,51,25,26,4346,27279,OK,0,0,8,7,9,8.25,0,0,0,0,32.25,0,5.888888888888889,3,3,0,0,0,3,3,2,0,0,0,3,3,2,2,0,0,0,2,3,0,0,0,3,3,6,5,6,6,6,6,6,6,6
112,orpo_no_COT,51,25,26,3561,19179,OK,0,0,5,6,6,4.5,6,5,5,6,21.5,22,3.4444444444444446,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,4,3,3,4,3,4,3,3,4
113,orpo_no_COT,51,25,26,2818,14903,OK,0,0,8,8,8,8.25,0,0,0,1,32.25,1,6.0,3,3,0,0,0,3,3,2,0,0,0,3,3,2,3,0,0,0,2,3,0,0,1,2,3,6,5,6,6,6,6,6,6,7
114,orpo_no_COT,51,25,26,4080,22866,OK,0,0,9,7,9,9.0,0,0,0,0,34.0,0,6.666666666666667,3,3,0,0,0,3,3,3,0,0,0,3,3,2,2,0,0,0,3,3,0,0,0,3,3,7,6,6,6,7,7,7,7,7
115,orpo_no_COT,51,25,26,3043,16155,OK,0,0,7,4,7,7.5,1,0,0,1,25.5,2,5.333333333333333,2,2,0,0,0,3,2,2,0,0,1,3,2,1,1,0,0,0,2,3,0,0,1,2,3,5,4,5,5,5,6,6,6,6
116,orpo_no_COT,51,25,26,3760,21874,OK,0,0,8,4,9,8.25,1,0,0,1,29.25,2,5.888888888888889,3,3,0,0,0,3,3,2,0,0,1,3,2,1,1,0,0,0,2,3,1,0,0,3,3,6,5,6,6,6,6,6,6,6
117,orpo_no_COT,51,25,26,4719,25823,OK,0,0,8,9,9,8.25,1,0,1,3,34.25,5,5.888888888888889,3,3,1,0,0,3,3,2,0,0,1,3,3,3,3,0,0,0,2,3,1,1,1,3,3,6,5,6,6,6,6,6,6,6
118,orpo_no_COT,51,25,26,3154,17206,OK,0,0,8,7,9,8.25,0,0,0,1,32.25,1,5.888888888888889,2,3,0,0,0,3,3,2,0,0,0,3,3,2,2,0,0,0,3,3,0,0,1,3,3,6,5,6,6,6,6,6,6,6
119,orpo_no_COT,51,25,26,2934,15580,OK,0,0,8,7,9,8.25,2,1,2,3,32.25,8,5.666666666666667,2,3,1,0,1,3,3,2,1,0,1,3,2,3,2,0,1,0,3,3,1,1,1,3,3,6,5,5,6,5,6,6,6,6
11,orpo_no_COT,51,25,26,3484,18858,OK,0,0,9,7,9,9.0,0,0,0,1,34.0,1,6.666666666666667,3,3,0,0,0,3,3,3,0,0,0,3,3,2,2,0,0,0,3,3,0,0,1,3,3,7,6,6,7,7,6,7,7,7
120,orpo_no_COT,51,25,26,3276,17569,OK,0,0,5,5,7,6.75,2,2,2,4,23.75,10,4.666666666666667,2,2,1,0,1,2,2,1,1,0,1,3,2,2,1,0,1,1,2,2,1,1,2,2,3,5,4,4,5,5,4,5,5,5
121,orpo_no_COT,51,25,26,3644,19455,OK,0,0,9,5,9,8.25,1,0,0,1,31.25,2,5.888888888888889,2,3,0,0,0,3,3,3,0,0,1,3,3,1,1,0,0,0,3,3,0,0,1,3,3,6,5,6,6,6,6,6,6,6
122,orpo_no_COT,51,25,26,2191,11747,OK,0,0,9,7,9,8.25,0,0,0,0,33.25,0,5.777777777777778,3,3,0,0,0,3,3,3,0,0,0,3,3,2,2,0,0,0,2,3,0,0,0,3,3,6,5,5,6,6,6,6,6,6
123,orpo_no_COT,51,25,26,3433,18304,OK,0,0,9,9,9,9.0,1,0,0,2,36.0,3,6.888888888888889,3,3,0,0,0,3,3,3,0,0,1,3,3,3,3,0,0,0,3,3,0,1,1,3,3,7,6,7,7,7,7,7,7,7
124,orpo_no_COT,51,25,26,3707,19816,OK,0,0,8,4,8,7.5,1,0,0,1,27.5,2,5.777777777777778,2,3,0,0,0,3,3,2,0,0,1,3,2,1,1,0,0,0,2,3,0,0,1,2,3,6,5,6,6,6,5,6,6,6
125,orpo_no_COT,51,25,26,2873,15443,OK,0,0,8,6,8,7.5,0,0,0,1,29.5,1,6.111111111111111,2,3,0,0,0,3,3,2,0,0,0,3,3,2,1,0,0,0,2,3,0,0,1,2,3,6,5,6,7,6,6,6,7,6
126,orpo_no_COT,51,25,26,3591,19607,OK,0,0,8,7,9,7.5,1,0,0,1,31.5,2,5.888888888888889,2,3,0,0,0,3,3,2,0,0,1,3,3,2,2,0,0,0,2,3,0,0,1,3,3,6,5,5,6,6,6,6,7,6
127,orpo_no_COT,51,25,26,4244,23171,OK,0,0,8,8,9,9.0,0,0,0,0,34.0,0,6.666666666666667,3,3,0,0,0,3,3,2,0,0,0,3,3,3,2,0,0,0,3,3,0,0,0,3,3,6,6,7,7,7,7,7,7,6
128,orpo_no_COT,51,25,26,3670,20582,OK,0,0,5,4,4,4.5,4,0,2,4,17.5,10,4.666666666666667,1,1,1,0,1,2,2,1,2,1,1,2,2,1,1,0,0,0,1,2,1,1,2,1,2,5,4,4,5,5,5,5,5,4
129,orpo_no_COT,51,25,26,3861,21578,OK,0,0,8,8,9,7.5,0,0,0,1,32.5,1,5.888888888888889,2,3,0,0,0,3,3,2,0,0,0,3,3,3,2,0,0,0,2,3,0,0,1,3,3,6,5,6,6,6,6,6,6,6
12,orpo_no_COT,51,25,26,2940,15381,OK,0,0,8,8,8,7.5,0,0,0,0,31.5,0,6.0,2,3,0,0,0,3,3,2,0,0,0,3,3,3,2,0,0,0,2,3,0,0,0,2,3,6,5,6,6,6,6,6,7,6
130,orpo_no_COT,51,25,26,3297,19196,OK,0,0,9,9,9,9.0,0,0,0,0,36.0,0,6.888888888888889,3,3,0,0,0,3,3,3,0,0,0,3,3,3,3,0,0,0,3,3,0,0,0,3,3,7,6,7,7,7,7,7,7,7
131,orpo_no_COT,51,25,26,3854,21277,OK,0,0,5,4,6,6.75,2,0,0,1,21.75,3,4.777777777777778,2,2,0,0,0,2,2,1,1,0,1,3,2,1,1,0,0,0,2,2,0,0,1,2,2,5,4,5,4,5,5,5,5,5
132,orpo_no_COT,51,25,26,3408,18384,OK,0,0,8,7,9,7.5,0,0,0,1,31.5,1,5.888888888888889,2,3,0,0,0,3,3,2,0,0,0,3,3,2,2,0,0,0,2,3,0,0,1,3,3,6,5,6,6,6,6,6,6,6
133,orpo_no_COT,51,25,26,3332,18225,OK,0,0,5,4,7,6.75,1,0,0,1,22.75,2,5.555555555555555,2,2,0,0,0,2,2,1,0,0,1,3,2,1,1,0,0,0,2,2,0,0,1,2,3,6,5,6,6,5,5,6,5,6
134,orpo_no_COT,51,25,26,2891,15850,OK,0,0,9,8,9,8.25,0,0,0,1,34.25,1,6.555555555555555,3,3,0,0,0,3,3,3,0,0,0,3,3,2,3,0,0,0,2,3,0,0,1,3,3,6,6,7,7,6,6,7,7,7
135,orpo_no_COT,51,25,26,3141,16812,OK,0,0,8,9,9,7.5,0,0,0,1,33.5,1,5.888888888888889,2,3,0,0,0,3,3,2,0,0,0,3,3,3,3,0,0,0,2,3,0,0,1,3,3,6,5,6,6,6,6,6,6,6
136,orpo_no_COT,51,25,26,3804,21180,OK,0,0,6,6,6,9.0,2,1,1,3,27.0,7,5.888888888888889,3,2,1,0,0,3,2,1,1,0,1,3,2,2,2,0,1,0,3,3,1,1,1,2,2,6,5,6,6,6,6,6,6,6
137,orpo_no_COT,51,25,26,3336,18092,OK,0,0,9,7,9,8.25,0,0,0,0,33.25,0,6.555555555555555,3,3,0,0,0,3,3,3,0,0,0,3,3,2,2,0,0,0,2,3,0,0,0,3,3,7,6,6,6,7,6,7,7,7
138,orpo_no_COT,51,25,26,4878,26230,OK,0,0,5,6,6,5.25,5,4,4,6,22.25,19,4.555555555555555,2,2,2,1,1,2,2,1,2,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,5,4,4,5,5,4,5,4,5
139,orpo_no_COT,51,25,26,1925,10289,OK,0,0,8,7,9,8.25,0,0,0,0,32.25,0,5.777777777777778,3,3,0,0,0,3,3,2,0,0,0,3,3,2,2,0,0,0,2,3,0,0,0,3,3,6,5,5,6,6,6,6,6,6
13,orpo_no_COT,51,25,26,2653,13923,OK,0,0,9,7,9,8.25,0,0,0,0,33.25,0,5.888888888888889,3,3,0,0,0,3,3,3,0,0,0,3,3,2,2,0,0,0,2,3,0,0,0,3,3,6,5,6,6,6,6,6,6,6
140,orpo_no_COT,51,25,26,3979,23135,OK,0,0,6,4,6,6.0,2,2,2,3,22.0,9,4.888888888888889,2,2,1,0,1,2,2,2,1,0,1,2,2,1,1,0,1,1,2,2,1,1,1,2,2,5,4,5,5,5,5,5,5,5
141,orpo_no_COT,51,25,26,3867,20653,OK,0,0,8,8,9,8.25,1,0,0,1,33.25,2,5.888888888888889,2,3,0,0,0,3,3,2,0,0,1,3,3,3,2,0,0,0,3,3,0,0,1,3,3,6,5,6,6,6,6,6,6,6
142,orpo_no_COT,51,25,26,2590,14281,OK,0,0,8,7,9,8.25,0,0,0,0,32.25,0,6.0,3,3,0,0,0,3,3,2,0,0,0,3,3,2,2,0,0,0,2,3,0,0,0,3,3,6,6,6,6,6,6,6,6,6
143,orpo_no_COT,51,25,26,3496,19734,OK,0,0,6,8,8,7.5,0,0,0,1,29.5,1,5.777777777777778,2,3,0,0,0,2,2,2,0,0,0,3,3,3,2,0,0,0,2,3,0,0,1,2,3,6,5,5,6,6,6,6,6,6
144,orpo_no_COT,51,25,26,2659,14823,OK,0,0,8,7,8,8.25,0,0,0,1,31.25,1,6.111111111111111,3,3,0,0,0,3,3,2,0,0,0,3,3,2,2,0,0,0,2,3,0,0,1,2,3,6,5,6,6,6,6,7,7,6
145,orpo_no_COT,51,25,26,2423,12769,OK,0,0,7,7,9,7.5,0,0,0,1,30.5,1,5.333333333333333,2,3,0,0,0,3,2,2,0,0,0,3,3,2,2,0,0,0,2,3,0,0,1,3,3,5,4,6,5,6,5,6,6,5
146,orpo_no_COT,51,25,26,2933,15567,OK,0,0,9,9,9,9.0,1,0,0,0,36.0,1,6.888888888888889,3,3,0,0,0,3,3,3,0,0,1,3,3,3,3,0,0,0,3,3,0,0,0,3,3,7,6,7,7,7,7,7,7,7
147,orpo_no_COT,51,25,26,2631,14352,OK,0,0,8,7,9,6.75,2,2,2,4,30.75,10,4.777777777777778,2,3,1,0,1,3,3,2,1,0,1,3,3,2,2,0,1,1,2,2,1,1,2,3,3,5,4,4,5,5,5,5,5,5
148,orpo_no_COT,51,25,26,3816,22708,OK,0,0,9,9,9,9.0,0,0,0,0,36.0,0,7.0,3,3,0,0,0,3,3,3,0,0,0,3,3,3,3,0,0,0,3,3,0,0,0,3,3,7,7,7,7,7,7,7,7,7
149,orpo_no_COT,51,25,26,3843,22916,OK,0,0,8,6,9,8.25,1,0,0,1,31.25,2,5.666666666666667,3,3,0,0,0,3,3,2,0,0,1,3,3,2,1,0,0,0,2,3,0,0,1,3,3,6,5,5,6,6,5,6,6,6
14,orpo_no_COT,51,25,26,3378,18634,OK,0,0,8,4,9,8.25,1,0,0,1,29.25,2,5.777777777777778,2,3,0,0,0,3,3,2,0,0,1,3,2,1,1,0,0,0,3,3,0,0,1,3,3,6,5,6,6,5,6,6,6,6
150,orpo_no_COT,51,25,26,2816,15131,OK,0,0,8,6,8,8.25,1,0,0,1,30.25,2,5.888888888888889,3,3,0,0,0,3,3,2,0,0,1,3,3,2,1,0,0,0,2,3,0,0,1,2,3,6,5,6,6,6,6,6,6,6
15,orpo_no_COT,51,25,26,3543,19301,OK,0,0,5,4,6,5.25,3,2,2,4,20.25,11,4.222222222222222,1,2,1,0,1,2,2,1,1,1,1,2,2,1,1,0,1,1,2,2,1,1,2,2,2,5,4,4,4,4,5,4,4,4
16,orpo_no_COT,51,25,26,5454,28770,OK,0,0,8,7,9,7.5,1,0,0,1,31.5,2,5.888888888888889,2,3,0,0,0,3,3,2,0,0,1,3,3,2,2,0,0,0,2,3,0,0,1,3,3,6,5,6,6,6,6,6,6,6
17,orpo_no_COT,51,25,26,3619,19883,OK,0,0,6,5,6,6.75,0,0,0,1,23.75,1,5.888888888888889,2,2,0,0,0,2,2,2,0,0,0,2,2,2,1,0,0,0,3,2,0,0,1,2,2,6,5,6,6,6,6,6,6,6
18,orpo_no_COT,51,25,26,4310,22631,OK,0,0,8,9,9,8.25,0,1,1,2,34.25,4,5.888888888888889,3,3,1,0,0,3,3,2,0,0,0,3,3,3,3,0,1,0,2,3,1,1,0,3,3,6,6,5,6,6,6,6,6,6
19,orpo_no_COT,51,25,26,3109,17062,OK,0,0,6,5,6,7.5,4,3,4,4,24.5,15,4.444444444444445,3,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,2,3,1,1,2,2,2,5,4,4,4,5,5,4,4,5
1,orpo_no_COT,51,25,26,4851,26702,OK,0,0,8,7,9,8.25,0,0,0,0,32.25,0,6.888888888888889,3,3,0,0,0,3,3,2,0,0,0,3,3,2,2,0,0,0,2,3,0,0,0,3,3,7,6,7,7,7,7,7,7,7
20,orpo_no_COT,51,25,26,4264,22836,OK,0,0,3,3,3,3.75,6,6,6,6,12.75,24,2.888888888888889,2,1,2,2,2,1,1,1,2,2,2,1,1,1,1,2,2,2,1,1,2,2,2,1,1,3,3,3,3,3,3,3,3,2
21,orpo_no_COT,51,25,26,3417,18037,OK,0,0,9,9,9,9.0,0,0,0,0,36.0,0,7.0,3,3,0,0,0,3,3,3,0,0,0,3,3,3,3,0,0,0,3,3,0,0,0,3,3,7,7,7,7,7,7,7,7,7
22,orpo_no_COT,51,25,26,3314,17931,OK,0,0,8,7,8,8.25,0,0,0,1,31.25,1,5.888888888888889,3,3,0,0,0,3,3,2,0,0,0,3,3,2,2,0,0,0,2,3,0,0,1,2,3,6,5,6,6,6,6,6,6,6
23,orpo_no_COT,51,25,26,3635,21030,OK,0,0,8,7,9,8.25,0,0,0,0,32.25,0,6.333333333333333,3,3,0,0,0,3,3,2,0,0,0,3,3,2,2,0,0,0,2,3,0,0,0,3,3,6,5,6,6,7,6,7,7,7
24,orpo_no_COT,51,25,26,3114,16941,OK,0,0,8,7,9,6.75,2,1,2,3,30.75,8,5.222222222222222,2,3,1,0,1,3,3,2,1,0,1,3,3,2,2,0,1,0,2,2,1,1,1,3,3,5,4,5,5,6,5,6,6,5
25,orpo_no_COT,51,25,26,2960,16667,OK,0,0,8,8,9,8.25,0,0,0,1,33.25,1,6.777777777777778,3,3,0,0,0,3,3,2,0,0,0,3,3,3,2,0,0,0,2,3,0,0,1,3,3,7,6,7,7,7,6,7,7,7
26,orpo_no_COT,51,25,26,3862,21674,OK,0,0,8,4,9,8.25,0,0,0,0,29.25,0,5.888888888888889,3,3,0,0,0,3,3,2,0,0,0,3,2,1,1,0,0,0,2,3,0,0,0,3,3,6,5,6,6,6,6,6,6,6
27,orpo_no_COT,51,25,26,3357,17798,OK,0,0,9,7,9,8.25,0,0,0,0,33.25,0,6.333333333333333,2,3,0,0,0,3,3,3,0,0,0,3,3,2,2,0,0,0,3,3,0,0,0,3,3,6,6,6,7,6,6,7,7,6
28,orpo_no_COT,51,25,26,3531,18824,OK,0,0,8,5,9,6.0,2,2,1,5,28.0,10,4.666666666666667,2,3,1,0,0,3,3,2,1,0,1,2,2,2,1,0,1,1,2,2,2,1,2,3,3,5,4,5,5,5,5,5,4,4
29,orpo_no_COT,51,25,26,3511,20724,OK,0,0,8,8,9,8.25,0,0,0,0,33.25,0,6.888888888888889,3,3,0,0,0,3,3,2,0,0,0,3,3,3,2,0,0,0,2,3,0,0,0,3,3,7,6,7,7,7,7,7,7,7
2,orpo_no_COT,51,25,26,2214,11910,OK,0,0,9,9,9,9.0,0,0,0,0,36.0,0,7.0,3,3,0,0,0,3,3,3,0,0,0,3,3,3,3,0,0,0,3,3,0,0,0,3,3,7,7,7,7,7,7,7,7,7
30,orpo_no_COT,51,25,26,2755,14576,OK,0,0,7,8,8,8.25,2,2,1,2,31.25,7,5.888888888888889,3,3,1,0,0,3,2,2,1,0,1,3,3,2,3,0,1,1,2,3,0,1,1,2,3,6,5,6,6,6,6,6,6,6
31,orpo_no_COT,51,25,26,3219,17106,OK,0,0,8,8,8,6.75,0,1,0,1,30.75,2,5.888888888888889,2,3,0,0,0,3,3,2,0,0,0,3,3,3,2,0,0,1,2,2,0,0,1,2,3,6,5,6,6,6,6,6,6,6
32,orpo_no_COT,51,25,26,3049,15994,OK,0,0,7,5,7,6.0,2,1,2,2,25.0,7,5.0,2,2,1,0,1,3,2,2,1,0,1,3,2,2,1,0,1,0,1,2,0,1,1,2,3,5,4,5,6,5,5,5,5,5
33,orpo_no_COT,51,25,26,4041,21678,OK,0,0,6,6,6,6.0,2,1,2,3,24.0,8,4.777777777777778,2,2,1,0,1,2,2,2,1,0,1,2,2,2,2,0,1,0,2,2,1,1,1,2,2,5,4,5,5,5,5,5,4,5
34,orpo_no_COT,51,25,26,5579,31338,OK,0,0,6,6,6,6.0,3,1,2,3,24.0,9,4.777777777777778,2,2,1,0,1,2,2,2,1,1,1,2,2,2,2,0,1,0,2,2,1,1,1,2,2,5,4,4,5,5,5,5,5,5
35,orpo_no_COT,51,25,26,4979,27870,OK,0,0,8,4,8,6.75,2,1,1,3,26.75,7,4.888888888888889,2,3,1,0,0,3,3,2,0,1,1,3,2,1,1,0,1,0,2,2,1,1,1,2,3,5,5,4,5,5,5,5,5,5
36,orpo_no_COT,51,25,26,2203,11933,OK,0,0,8,6,9,8.25,0,0,0,0,31.25,0,6.888888888888889,3,3,0,0,0,3,3,2,0,0,0,3,3,1,2,0,0,0,2,3,0,0,0,3,3,7,6,7,7,7,7,7,7,7
37,orpo_no_COT,51,25,26,3298,17794,OK,0,0,9,9,9,9.0,0,0,0,0,36.0,0,6.888888888888889,3,3,0,0,0,3,3,3,0,0,0,3,3,3,3,0,0,0,3,3,0,0,0,3,3,7,6,7,7,7,7,7,7,7
38,orpo_no_COT,51,25,26,3934,23147,OK,0,0,8,5,9,8.25,0,0,0,1,30.25,1,5.777777777777778,3,3,0,0,0,3,3,2,0,0,0,3,3,1,1,0,0,0,2,3,0,0,1,3,3,6,5,6,5,6,6,6,6,6
39,orpo_no_COT,51,25,26,3692,20884,OK,0,0,8,6,9,8.25,0,0,0,0,31.25,0,5.888888888888889,3,3,0,0,0,3,3,2,0,0,0,3,3,2,1,0,0,0,2,3,0,0,0,3,3,6,6,5,6,6,6,6,6,6
3,orpo_no_COT,51,25,26,3760,20329,OK,0,0,9,9,9,9.0,0,0,0,0,36.0,0,7.0,3,3,0,0,0,3,3,3,0,0,0,3,3,3,3,0,0,0,3,3,0,0,0,3,3,7,7,7,7,7,7,7,7,7
40,orpo_no_COT,51,25,26,2791,16496,OK,0,0,8,7,9,8.25,0,0,0,1,32.25,1,6.222222222222222,3,3,0,0,0,3,3,2,0,0,0,3,3,2,2,0,0,0,2,3,0,0,1,3,3,6,5,6,6,7,6,7,7,6
41,orpo_no_COT,51,25,26,4051,24212,OK,0,0,8,4,8,7.5,0,0,0,1,27.5,1,5.888888888888889,3,3,0,0,0,3,3,2,0,0,0,3,2,1,1,0,0,0,1,3,0,0,1,2,3,6,5,6,6,6,6,6,6,6
42,orpo_no_COT,51,25,26,4070,22902,OK,0,0,9,7,9,9.0,0,0,0,0,34.0,0,6.888888888888889,3,3,0,0,0,3,3,3,0,0,0,3,3,2,2,0,0,0,3,3,0,0,0,3,3,7,6,7,7,7,7,7,7,7
43,orpo_no_COT,51,25,26,3860,21168,OK,0,0,8,9,9,8.25,0,0,0,0,34.25,0,6.777777777777778,3,3,0,0,0,3,3,2,0,0,0,3,3,3,3,0,0,0,2,3,0,0,0,3,3,7,6,6,7,7,7,7,7,7
44,orpo_no_COT,51,25,26,4224,23684,OK,0,0,8,8,8,7.5,1,0,0,1,31.5,2,6.111111111111111,2,2,0,0,0,3,3,2,0,0,1,3,3,3,2,0,0,0,2,3,0,0,1,3,3,6,5,6,6,7,6,6,6,7
45,orpo_no_COT,51,25,26,4133,22094,OK,0,0,8,6,7,6.75,2,2,2,4,27.75,10,5.444444444444445,2,2,1,0,1,3,3,2,1,0,1,3,2,2,2,0,1,1,2,2,1,1,2,2,3,6,5,6,5,6,5,6,5,5
46,orpo_no_COT,51,25,26,4175,23955,OK,0,0,8,6,9,8.25,1,0,0,1,31.25,2,5.777777777777778,3,3,0,0,0,3,3,2,0,0,1,3,3,2,1,0,0,0,2,3,0,0,1,3,3,6,5,6,5,6,6,6,6,6
47,orpo_no_COT,51,25,26,3572,18899,OK,0,0,5,2,5,6.0,6,2,3,5,18.0,16,4.222222222222222,2,1,2,0,1,2,2,1,2,1,3,2,1,1,0,0,2,0,2,2,2,1,2,2,2,5,4,4,4,5,4,4,4,4
48,orpo_no_COT,51,25,26,4017,21452,OK,0,0,8,7,9,7.5,2,1,1,4,31.5,8,5.777777777777778,2,3,1,0,0,3,3,2,1,0,1,3,3,2,2,0,1,0,3,2,1,1,2,3,3,6,5,6,6,6,6,6,6,5
49,orpo_no_COT,51,25,26,5038,26899,OK,0,0,9,8,9,9.0,0,0,0,0,35.0,0,6.777777777777778,3,3,0,0,0,3,3,3,0,0,0,3,3,3,2,0,0,0,3,3,0,0,0,3,3,7,6,6,7,7,7,7,7,7
4,orpo_no_COT,51,25,26,4304,24381,OK,0,0,8,9,9,8.25,0,0,0,1,34.25,1,6.444444444444445,3,3,0,0,0,3,3,2,0,0,0,3,3,3,3,0,0,0,2,3,0,0,1,3,3,6,6,6,6,7,7,6,7,7
50,orpo_no_COT,51,25,26,4233,23720,OK,0,0,6,6,7,6.75,2,1,1,2,25.75,6,5.777777777777778,2,2,1,0,0,3,2,1,1,0,1,2,2,3,1,0,1,0,2,3,0,1,1,2,3,6,5,6,6,6,6,6,5,6
51,orpo_no_COT,51,25,26,4769,28494,OK,0,0,8,8,8,6.75,1,0,0,1,30.75,2,5.444444444444445,2,3,0,0,0,3,3,2,0,0,1,2,3,2,3,0,0,0,2,3,0,0,1,2,3,5,4,5,6,5,6,6,6,6
52,orpo_no_COT,51,25,26,4514,24360,OK,0,0,7,4,8,7.5,0,0,0,0,26.5,0,5.777777777777778,2,3,0,0,0,3,2,2,0,0,0,3,2,1,1,0,0,0,2,3,0,0,0,2,3,6,5,5,6,6,6,6,6,6
53,orpo_no_COT,51,25,26,3578,19710,OK,0,0,5,5,6,6.75,2,1,2,2,22.75,7,5.444444444444445,2,2,1,0,1,2,2,1,1,0,1,3,2,2,1,0,1,0,2,2,0,1,1,2,2,6,5,5,6,6,5,6,5,5
54,orpo_no_COT,51,25,26,3017,15706,OK,0,0,8,6,9,8.25,0,0,0,0,31.25,0,5.888888888888889,3,3,0,0,0,3,3,2,0,0,0,3,3,2,1,0,0,0,2,3,0,0,0,3,3,6,5,6,6,6,6,6,6,6
55,orpo_no_COT,51,25,26,5687,31357,OK,0,0,5,4,6,5.25,5,3,2,4,20.25,14,4.444444444444445,2,2,2,0,0,2,2,1,2,1,2,2,2,1,1,0,2,1,1,2,1,1,2,2,2,5,4,4,5,4,5,4,4,5
56,orpo_no_COT,51,25,26,3724,20544,OK,0,0,5,4,4,4.5,4,4,4,5,17.5,17,4.777777777777778,2,1,2,1,1,2,2,1,2,1,1,2,1,2,1,1,2,1,1,1,1,2,2,1,2,5,4,5,5,5,5,5,4,5
57,orpo_no_COT,51,25,26,2875,16527,OK,0,0,8,7,9,8.25,3,2,2,3,32.25,10,5.888888888888889,2,3,1,0,1,3,3,2,1,1,1,3,3,2,2,0,1,1,3,3,1,1,1,3,3,6,5,6,6,6,6,6,6,6
58,orpo_no_COT,51,25,26,4123,21617,OK,0,0,8,9,8,8.25,0,0,0,2,33.25,2,5.555555555555555,3,3,0,0,0,3,3,2,0,0,0,3,3,3,3,0,0,0,2,3,1,0,1,2,3,5,5,6,5,6,5,6,6,6
59,orpo_no_COT,51,25,26,3120,16419,OK,0,0,8,7,9,8.25,0,0,0,0,32.25,0,6.222222222222222,3,3,0,0,0,3,3,2,0,0,0,3,3,2,2,0,0,0,2,3,0,0,0,3,3,6,5,6,6,6,6,7,7,7
5,orpo_no_COT,51,25,26,3837,20433,OK,0,0,9,7,9,9.0,1,0,0,1,34.0,2,6.0,3,3,0,0,0,3,3,3,0,0,1,3,3,2,2,0,0,0,3,3,0,0,1,3,3,6,6,6,6,6,6,6,6,6
60,orpo_no_COT,51,25,26,2556,13630,OK,0,0,9,9,9,9.0,0,0,0,0,36.0,0,6.888888888888889,3,3,0,0,0,3,3,3,0,0,0,3,3,3,3,0,0,0,3,3,0,0,0,3,3,7,6,7,7,7,7,7,7,7
61,orpo_no_COT,51,25,26,2547,13874,OK,0,0,8,7,9,8.25,1,0,0,0,32.25,1,5.888888888888889,3,3,0,0,0,3,3,2,0,0,1,3,3,2,2,0,0,0,2,3,0,0,0,3,3,6,5,6,6,6,6,6,6,6
62,orpo_no_COT,51,25,26,3464,18920,OK,0,0,9,7,9,9.0,0,0,0,0,34.0,0,6.888888888888889,3,3,0,0,0,3,3,3,0,0,0,3,3,2,2,0,0,0,3,3,0,0,0,3,3,7,6,7,7,7,7,7,7,7
63,orpo_no_COT,51,25,26,2836,15783,OK,0,0,6,3,8,8.25,0,0,0,1,25.25,1,6.0,3,3,0,0,0,2,3,1,0,0,0,3,2,1,0,0,0,0,2,3,0,0,1,2,3,6,5,6,6,6,6,6,6,7
64,orpo_no_COT,51,25,26,2618,14140,OK,0,0,8,8,9,8.25,1,0,0,2,33.25,3,5.777777777777778,3,3,0,0,0,3,3,2,0,0,1,3,3,2,3,0,0,0,2,3,1,0,1,3,3,6,5,6,6,6,5,6,6,6
65,orpo_no_COT,51,25,26,3460,19000,OK,0,0,8,9,9,9.0,0,0,0,0,35.0,0,6.888888888888889,3,3,0,0,0,3,3,2,0,0,0,3,3,3,3,0,0,0,3,3,0,0,0,3,3,7,6,7,7,7,7,7,7,7
66,orpo_no_COT,51,25,26,5616,30602,OK,0,0,8,8,7,7.5,1,1,1,3,30.5,6,5.444444444444445,2,3,1,0,0,3,3,2,0,0,1,3,3,2,3,0,1,0,3,2,1,1,1,2,2,5,5,6,5,6,5,6,6,5
67,orpo_no_COT,51,25,26,4497,24138,OK,0,0,8,9,9,8.25,0,0,0,1,34.25,1,6.777777777777778,3,3,0,0,0,3,3,2,0,0,0,3,3,3,3,0,0,0,2,3,0,0,1,3,3,7,6,6,7,7,7,7,7,7
